number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
1072,66,4,4,246.4,286.1,0.9,113.76,42.44,100.5,68,398,89,128,mark_robinson_why_is_herodotus_called_the_father_of_history,https://hls.ted.com/project_masters/9643/manifest.m3u8,3,TED-Ed Original,Why is Herodotus called “The Father of History”?,2017-12-11,en,Mark Robinson,286,https://www.ted.com/talks/mark_robinson_why_is_herodotus_called_the_father_of_history,2524107,0.001,0.999,0.0,0.0,2024-12-12T23:19:54Z,24552,Why is Herodotus called “The Father of History”?
1975,234,3,4,482.3,660.1,0.7,177.15,41.9,167.5,71,422,152,193,shannon_lee_what_bruce_lee_can_teach_us_about_living_fully,https://hls.ted.com/project_masters/550/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),What Bruce Lee can teach us about living fully,2019-06-06,en,Shannon Lee,659,https://www.ted.com/talks/shannon_lee_what_bruce_lee_can_teach_us_about_living_fully,2522321,0.039,0.094,0.802,0.065,2019-10-10T19:55:09Z,44829,What Bruce Lee can teach us about living fully
2750,290,3,4,669.0,898.1,0.7,147.27,32.73,145.0,70,401,125,165,donald_sadoway_the_missing_link_to_renewable_energy,https://hls.ted.com/project_masters/1265/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The missing link to renewable energy,2012-03-01,en,Donald Sadoway,898,https://www.ted.com/talks/donald_sadoway_the_missing_link_to_renewable_energy,2520263,0.494,0.334,0.055,0.117,2012-03-26T15:19:45Z,1401,The missing link to renewable energy
3991,366,4,5,781.3,1004.5,0.8,204.44,48.97,196.0,70,423,172,229,rajesh_rao_a_rosetta_stone_for_a_lost_language,https://hls.ted.com/project_masters/1236/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A Rosetta Stone for a lost language,2011-03-02,en,Rajesh Rao,1004,https://www.ted.com/talks/rajesh_rao_a_rosetta_stone_for_a_lost_language,2521809,0.173,0.78,0.016,0.031,2011-06-28T00:00:00Z,1180,A Rosetta Stone for a lost language
1158,76,4,4,275.7,315.4,0.9,134.8,36.58,130.0,79,394,106,156,todd_dufresne_history_vs_sigmund_freud,https://hls.ted.com/project_masters/5619/manifest.m3u8,3,TED-Ed Original,History vs. Sigmund Freud,2020-03-31,en,Todd Dufresne,315,https://www.ted.com/talks/todd_dufresne_history_vs_sigmund_freud,2519070,0.033,0.964,0.0,0.003,2020-03-31T17:30:08Z,61579,History vs. Sigmund Freud
6576,178,4,4,1508.2,1657.5,0.9,152.83,37.08,145.6,72,399,130,167,tim_brown_tales_of_creativity_and_play,https://hls.ted.com/project_masters/4223/manifest.m3u8?intro_master_id=9294,5,Best of Web,Tim Brown (提姆‧布朗) 谈创造力与游戏,2008-05-07,zh-cn,Tim Brown,1657,https://www.ted.com/talks/tim_brown_tales_of_creativity_and_play,2519491,0.702,0.164,0.073,0.061,2008-11-06T01:00:00Z,392,Tim Brown (提姆‧布朗) 谈创造力与游戏
2201,244,3,5,450.4,673.5,0.7,237.14,58.07,230.7,75,424,195,274,juliet_brophy_how_a_new_species_of_ancestors_is_changing_our_theory_of_human_evolution,https://hls.ted.com/project_masters/393/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How a new species of ancestors is changing our theory of human evolution,2018-03-03,en,Juliet Brophy,673,https://www.ted.com/talks/juliet_brophy_how_a_new_species_of_ancestors_is_changing_our_theory_of_human_evolution,2518592,0.077,0.12,0.696,0.107,2019-03-01T16:01:58Z,35353,How a new species of ancestors is changing our theory of human evolution
2885,418,3,5,548.3,885.0,0.6,167.49,48.64,154.9,74,399,134,188,martin_reeves_how_to_build_a_business_that_lasts_100_years,https://hls.ted.com/project_masters/2657/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,How to build a business that lasts 100 years,2016-05-18,en,Martin Reeves,884,https://www.ted.com/talks/martin_reeves_how_to_build_a_business_that_lasts_100_years,2516887,0.246,0.126,0.405,0.223,2016-08-09T15:04:50Z,2549,How to build a business that lasts 100 years
1408,86,4,5,283.2,333.1,0.9,196.28,55.65,192.5,70,421,158,228,aj_hikes_want_to_truly_succeed_lift_others_up_while_you_climb,https://hls.ted.com/project_masters/9952/manifest.m3u8,6,Original Content,Want to truly succeed? Lift others up while you climb,2021-10-04,en,AJ Hikes,333,https://www.ted.com/talks/aj_hikes_want_to_truly_succeed_lift_others_up_while_you_climb,2514591,0.111,0.055,0.754,0.08,2021-10-04T14:40:14Z,81706,Want to truly succeed? Lift others up while you climb
3089,230,4,5,638.8,794.3,0.8,209.64,41.68,204.7,69,400,183,232,lucy_king_how_bees_can_keep_the_peace_between_elephants_and_humans,https://hls.ted.com/project_masters/2256/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How bees can keep the peace between elephants and humans,2019-12-04,en,Lucy King,794,https://www.ted.com/talks/lucy_king_how_bees_can_keep_the_peace_between_elephants_and_humans,2514944,0.042,0.035,0.891,0.032,2020-02-07T15:52:48Z,56901,How bees can keep the peace between elephants and humans
1970,201,3,5,426.4,609.0,0.7,170.02,56.0,173.2,70,409,118,207,alec_soth_and_stacey_baker_this_is_what_enduring_love_looks_like,https://hls.ted.com/project_masters/3867/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,This is what enduring love looks like,2015-03-18,en,Alec Soth and Stacey Baker,608,https://www.ted.com/talks/alec_soth_and_stacey_baker_this_is_what_enduring_love_looks_like,2513877,0.435,0.034,0.227,0.304,2015-07-15T14:49:51Z,2300,This is what enduring love looks like
3544,457,3,5,751.2,1048.5,0.7,142.4,40.17,130.0,68,400,116,156,david_wengrow_a_new_understanding_of_human_history_and_the_roots_of_inequality,https://hls.ted.com/project_masters/7941/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2022-04-10,en,David Wengrow,1048,https://www.ted.com/talks/david_wengrow_a_new_understanding_of_human_history_and_the_roots_of_inequality,2514155,0.038,0.178,0.771,0.013,2022-07-22T14:36:05Z,95451,A new understanding of human history and the roots of inequality
1814,141,4,5,375.3,446.8,0.8,146.09,35.39,139.4,75,398,121,164,vilayanur_ramachandran_the_neurons_that_shaped_civilization,https://hls.ted.com/project_masters/1800/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The neurons that shaped civilization,2009-11-05,en,Vilayanur Ramachandran,446,https://www.ted.com/talks/vilayanur_ramachandran_the_neurons_that_shaped_civilization,2510266,0.74,0.169,0.04,0.051,2010-01-04T07:30:00Z,724,The neurons that shaped civilization
3040,455,3,5,671.2,1064.0,0.6,138.91,47.57,123.5,71,398,107,155,kishore_mahbubani_how_the_west_can_adapt_to_a_rising_asia,https://hls.ted.com/project_masters/532/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How the West can adapt to a rising Asia,2019-04-15,en,Kishore Mahbubani,1063,https://www.ted.com/talks/kishore_mahbubani_how_the_west_can_adapt_to_a_rising_asia,2511995,0.032,0.212,0.723,0.033,2019-08-26T14:54:10Z,43852,How the West can adapt to a rising Asia
2328,256,3,5,446.6,733.2,0.6,157.63,43.34,146.9,75,399,126,180,erez_yoeli_how_to_motivate_people_to_do_good_for_others,https://hls.ted.com/project_masters/40/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How to motivate people to do good for others,2018-05-03,en,Erez Yoeli,733,https://www.ted.com/talks/erez_yoeli_how_to_motivate_people_to_do_good_for_others,2509062,0.102,0.093,0.686,0.119,2018-12-05T15:44:00Z,27155,How to motivate people to do good for others
2661,266,3,4,607.8,823.9,0.7,227.91,44.74,227.1,71,420,196,257,anna_piperal_what_a_digital_government_looks_like,https://hls.ted.com/project_masters/2232/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,What a digital government looks like,2019-07-20,en,Anna Piperal,823,https://www.ted.com/talks/anna_piperal_what_a_digital_government_looks_like,2506374,0.054,0.073,0.835,0.038,2020-01-09T15:50:40Z,53583,What a digital government looks like
1052,67,4,4,247.1,287.0,0.9,145.0,49.9,134.5,73,408,111,167,ted_ed_4_things_all_great_listeners_know,https://hls.ted.com/project_masters/8216/manifest.m3u8,3,TED-Ed Original,4 things all great listeners know,2022-11-21,en, TED-Ed,286,https://www.ted.com/talks/ted_ed_4_things_all_great_listeners_know,2505522,0.069,0.926,0.0,0.005,2022-11-21T16:11:07Z,100415,4 things all great listeners know
1008,53,3,4,261.3,294.2,0.9,113.85,25.13,106.8,71,360,95,129,matthew_borths_claws_vs_nails,https://hls.ted.com/project_masters/5054/manifest.m3u8,3,TED-Ed Original,Claws vs. nails,2019-10-29,en,Matthew Borths,294,https://www.ted.com/talks/matthew_borths_claws_vs_nails,2506218,0.022,0.971,0.0,0.007,2019-10-29T15:06:22Z,50987,Claws vs. nails
972,128,3,5,203.6,288.3,0.7,220.07,47.29,213.9,76,409,194,245,kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster,https://hls.ted.com/project_masters/10/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How we could teach our bodies to heal faster,2018-04-10,en,Kaitlyn Sadtler,288,https://www.ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster,2502374,0.094,0.068,0.659,0.179,2018-09-20T14:56:58Z,22979,How we could teach our bodies to heal faster
2386,315,3,5,496.9,782.2,0.6,167.75,42.29,168.7,73,398,135,197,martin_danoesastro_what_are_you_willing_to_give_up_to_change_the_way_we_work,https://hls.ted.com/project_masters/34/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,What are you willing to give up to change the way we work?,2018-10-03,en,Martin Danoesastro,782,https://www.ted.com/talks/martin_danoesastro_what_are_you_willing_to_give_up_to_change_the_way_we_work,2504727,0.134,0.057,0.681,0.128,2019-01-08T15:43:40Z,28518,What are you willing to give up to change the way we work?
2591,461,3,5,521.1,974.7,0.5,200.15,53.87,192.6,79,423,163,231,michael_porter_the_case_for_letting_business_solve_social_problems,https://hls.ted.com/project_masters/9488/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The case for letting business solve social problems,2013-06-14,en,Michael Porter,974,https://www.ted.com/talks/michael_porter_the_case_for_letting_business_solve_social_problems,3094038,0.404,0.319,0.149,0.128,2013-10-07T15:05:04Z,1837,The case for letting business solve social problems
1742,57,2,2,941.9,1004.8,0.9,157.21,75.23,125.8,62,409,100,198,gustavo_dudamel_and_the_teresa_carreno_youth_orchestra_el_sistema_s_top_youth_orchestra,https://hls.ted.com/project_masters/2127/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,El Sistema's top youth orchestra,2009-02-05,en,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,1004,https://www.ted.com/talks/gustavo_dudamel_and_the_teresa_carreno_youth_orchestra_el_sistema_s_top_youth_orchestra,3091571,0.168,0.802,0.01,0.02,2009-02-18T18:00:00Z,466,El Sistema's top youth orchestra
1283,131,3,5,271.4,366.7,0.7,138.17,30.25,134.8,78,398,119,153,christopher_soghoian_how_to_avoid_surveillance_with_the_phone_in_your_pocket,https://hls.ted.com/project_masters/3865/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to avoid surveillance ... with the phone in your pocket,2015-03-17,en,Christopher Soghoian,366,https://www.ted.com/talks/christopher_soghoian_how_to_avoid_surveillance_with_the_phone_in_your_pocket,2501317,0.168,0.483,0.211,0.138,2015-08-20T14:48:04Z,2314,How to avoid surveillance ... with the phone in your pocket
3482,514,3,5,721.8,1116.7,0.6,190.78,55.19,176.9,70,421,153,212,elizabeth_blackburn_the_science_of_cells_that_never_get_old,https://hls.ted.com/project_masters/2937/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The science of cells that never get old,2017-04-24,en,Elizabeth Blackburn,1116,https://www.ted.com/talks/elizabeth_blackburn_the_science_of_cells_that_never_get_old,2501315,0.245,0.238,0.419,0.098,2017-11-27T15:48:43Z,2868,The science of cells that never get old
887,84,3,5,189.4,254.4,0.7,221.2,65.87,207.3,73,423,176,258,claudia_aguirre_why_is_yawning_contagious,https://hls.ted.com/project_masters/4725/manifest.m3u8,3,TED-Ed Original,Why is yawning contagious?,2013-11-07,en,Claudia Aguirre,254,https://www.ted.com/talks/claudia_aguirre_why_is_yawning_contagious,2500240,0.03,0.969,0.0,0.001,2019-02-12T22:41:33Z,23998,Why is yawning contagious?
2193,238,3,5,464.2,656.4,0.7,200.99,47.21,197.9,70,418,177,226,rocio_lorenzo_how_diversity_makes_teams_more_innovative,https://hls.ted.com/project_masters/2982/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,How diversity makes teams more innovative,2017-10-04,en,Rocío Lorenzo,656,https://www.ted.com/talks/rocio_lorenzo_how_diversity_makes_teams_more_innovative,2500766,0.395,0.126,0.318,0.161,2017-10-25T14:54:51Z,3585,How diversity makes teams more innovative
3216,268,3,4,750.0,956.8,0.8,237.35,57.34,230.7,71,424,195,274,shereen_el_feki_a_little_told_tale_of_sex_and_sensuality,https://hls.ted.com/project_masters/882/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A little-told tale of sex and sensuality,2013-06-13,en,Shereen El Feki,956,https://www.ted.com/talks/shereen_el_feki_a_little_told_tale_of_sex_and_sensuality,2496470,0.536,0.121,0.09,0.253,2014-01-21T16:12:21Z,1909,A little-told tale of sex and sensuality
3371,384,3,5,708.7,1089.2,0.7,190.54,48.95,181.8,71,421,152,222,devdutt_pattanaik_east_vs_west_the_myths_that_mystify,https://hls.ted.com/project_masters/1199/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,East vs. West -- the myths that mystify,2009-11-05,en,Devdutt Pattanaik,1089,https://www.ted.com/talks/devdutt_pattanaik_east_vs_west_the_myths_that_mystify,2497043,0.557,0.368,0.015,0.06,2009-11-19T09:32:00Z,686,East vs. West -- the myths that mystify
870,63,3,4,210.7,254.9,0.8,110.93,34.2,99.8,71,388,91,120,doug_mackay_you_can_only_save_one_who_do_you_choose,https://hls.ted.com/project_masters/6974/manifest.m3u8,3,TED-Ed Original,You can only save one— who do you choose?,2021-12-21,en,Doug MacKay,254,https://www.ted.com/talks/doug_mackay_you_can_only_save_one_who_do_you_choose,2494036,0.032,0.967,0.0,0.001,2021-12-21T16:03:53Z,81336,You can only save one— who do you choose?
3607,356,3,4,849.6,1076.6,0.8,152.08,41.72,143.8,73,399,125,170,thomas_hellum_the_world_s_most_boring_television_and_why_it_s_hilariously_addictive,https://hls.ted.com/project_masters/3819/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The world's most boring television ... and why it's hilariously addictive,2014-08-15,en,Thomas Hellum,1076,https://www.ted.com/talks/thomas_hellum_the_world_s_most_boring_television_and_why_it_s_hilariously_addictive,2493699,0.413,0.111,0.243,0.233,2014-12-10T16:13:04Z,2148,The world's most boring television ... and why it's hilariously addictive
1309,3,4,4,292.2,295.3,1.0,182.09,53.96,181.3,71,401,155,210,elizabeth_cox_what_is_a_coronavirus,https://hls.ted.com/project_masters/5625/manifest.m3u8,3,TED-Ed Original,What is a coronavirus?,2020-05-14,en,Elizabeth Cox,295,https://www.ted.com/talks/elizabeth_cox_what_is_a_coronavirus,2491145,0.144,0.811,0.0,0.045,2020-05-14T15:58:29Z,63295,What is a coronavirus?
2095,203,3,5,434.6,658.6,0.7,140.64,38.29,135.1,70,400,114,159,paul_catchlove_the_habit_that_could_improve_your_career_and_your_life,https://hls.ted.com/project_masters/8266/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,,2022-09-15,en,Paul Catchlove,658,https://www.ted.com/talks/paul_catchlove_the_habit_that_could_improve_your_career_and_your_life,2492635,0.045,0.166,0.762,0.027,2023-01-05T15:59:22Z,101780,The habit that could improve your career (and your life)
1054,16,4,4,254.8,268.7,0.9,187.92,71.28,174.3,71,421,143,232,nick_caruso_and_dani_rabaiotti_the_world_s_most_dangerous_fart,https://hls.ted.com/project_masters/5950/manifest.m3u8,3,TED-Ed Original,The world's most dangerous fart,2021-02-01,en,Nick Caruso and Dani Rabaiotti,268,https://www.ted.com/talks/nick_caruso_and_dani_rabaiotti_the_world_s_most_dangerous_fart,2488668,0.028,0.963,0.0,0.009,2021-02-01T16:16:43Z,72797,The world's most dangerous fart
1185,140,3,5,237.5,339.3,0.7,162.96,33.52,157.0,77,401,141,180,bruce_friedrich_the_next_global_agricultural_revolution,https://hls.ted.com/project_masters/501/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The next global agricultural revolution,2019-04-15,en,Bruce Friedrich,339,https://www.ted.com/talks/bruce_friedrich_the_next_global_agricultural_revolution,2488347,0.079,0.055,0.772,0.094,2019-05-21T19:56:50Z,41570,The next global agricultural revolution
1105,62,4,5,244.8,287.3,0.9,161.06,44.76,154.1,69,406,133,185,naomi_r_mercer_why_should_you_read_the_handmaid_s_tale,https://hls.ted.com/project_masters/8907/manifest.m3u8,3,TED-Ed Original,"Why should you read ""The Handmaid's Tale""?",2018-03-08,en,Naomi R. Mercer,287,https://www.ted.com/talks/naomi_r_mercer_why_should_you_read_the_handmaid_s_tale,2486841,0.002,0.998,0.0,0.0,2024-09-11T21:15:10Z,24576,"Why should you read ""The Handmaid's Tale""?"
929,71,3,4,230.2,280.0,0.8,135.23,23.94,134.7,75,400,118,149,iseult_gillespie_the_japanese_folktale_of_the_selfish_scholar,https://hls.ted.com/project_masters/5284/manifest.m3u8,3,TED-Ed Original,The Japanese folktale of the selfish scholar,2020-09-14,en,Iseult Gillespie,279,https://www.ted.com/talks/iseult_gillespie_the_japanese_folktale_of_the_selfish_scholar,2487595,0.013,0.984,0.0,0.003,2020-09-14T17:35:47Z,64732,The Japanese folktale of the selfish scholar
1003,125,3,5,211.4,300.4,0.7,213.82,46.43,208.2,76,414,187,238,beck_brachman_a_new_class_of_drug_that_could_prevent_depression_and_ptsd,https://hls.ted.com/project_masters/3218/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A new class of drug that could prevent depression and PTSD,2017-04-24,en,Beck Brachman,300,https://www.ted.com/talks/beck_brachman_a_new_class_of_drug_that_could_prevent_depression_and_ptsd,2483223,0.087,0.043,0.732,0.138,2019-03-26T14:48:01Z,19831,A new class of drug that could prevent depression and PTSD
14520,1066,4,5,2921.9,3493.5,0.8,143.31,37.09,133.8,70,419,119,159,gary_liu_what_the_world_can_learn_from_china_s_response_to_the_coronavirus,https://hls.ted.com/project_masters/4458/manifest.m3u8?intro_master_id=9294,6,Original Content,,2020-03-25,en,Gary Liu,3493,https://www.ted.com/talks/gary_liu_what_the_world_can_learn_from_china_s_response_to_the_coronavirus,2486461,0.048,0.058,0.861,0.033,2020-03-27T16:55:50Z,61302,What the world can learn from China's response to the coronavirus
3357,154,4,4,755.3,839.4,0.9,166.81,49.6,155.0,77,423,130,194,phil_plait_how_to_defend_earth_from_asteroids,https://hls.ted.com/project_masters/1212/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How to defend Earth from asteroids,2011-09-05,en,Phil Plait,839,https://www.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids,2482917,0.779,0.089,0.02,0.112,2011-11-21T15:57:42Z,1280,How to defend Earth from asteroids
3059,389,3,5,588.0,917.1,0.6,238.22,51.44,232.5,72,423,202,270,caroline_casey_looking_past_limits,https://hls.ted.com/project_masters/813/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Looking past limits,2010-12-03,en,Caroline Casey,917,https://www.ted.com/talks/caroline_casey_looking_past_limits,2482559,0.682,0.226,0.019,0.073,2011-04-08T14:33:00Z,1116,Looking past limits
